class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
up,0.2029513269662857,0.9049420356750488,-4.708447249868186e-07,0.0,0.23391279578208923,0.7911293506622314,0.00328427623026073,0.0,0.29063305258750916,0.6828434467315674,-0.0037676857318729162,0.0,0.32734066247940063,0.6047021150588989,-0.013388480059802532,0.0,0.33398520946502686,0.536927342414856,-0.01949748583137989,0.0,0.36330533027648926,0.708267092704773,-0.013681111857295036,0.0,0.45068982243537903,0.7275344729423523,-0.03158405050635338,0.0,0.4251686930656433,0.7532039880752563,-0.040779177099466324,0.0,0.38852477073669434,0.7570067644119263,-0.04481389746069908,0.0,0.37108325958251953,0.7770287394523621,-0.026631422340869904,0.0,0.45488181710243225,0.7968736886978149,-0.03258064016699791,0.0,0.42474955320358276,0.8160170912742615,-0.028249867260456085,0.0,0.3882382810115814,0.8153718113899231,-0.027218572795391083,0.0,0.37311068177223206,0.8520373106002808,-0.03976704925298691,0.0,0.4457325339317322,0.8684632778167725,-0.04173016548156738,0.0,0.41523659229278564,0.8821097612380981,-0.025463072583079338,0.0,0.3811359405517578,0.8811282515525818,-0.01756851002573967,0.0,0.36966127157211304,0.9255015254020691,-0.0529656819999218,0.0,0.4260244071483612,0.9291257262229919,-0.05042200908064842,0.0,0.3979765772819519,0.936090350151062,-0.0330803319811821,0.0,0.3707650303840637,0.9360471963882446,-0.02176981046795845,0.0
up,0.2026577591896057,0.9060046672821045,-4.5938108428345004e-07,0.0,0.23393799364566803,0.7896676063537598,0.0038112367037683725,0.0,0.2918446362018585,0.6813568472862244,-0.003269484033808112,0.0,0.3295382857322693,0.6036657094955444,-0.012921985238790512,0.0,0.33627790212631226,0.5347485542297363,-0.019056163728237152,0.0,0.36096665263175964,0.7060139179229736,-0.014751248061656952,0.0,0.45010557770729065,0.7262903451919556,-0.032057762145996094,0.0,0.4250301718711853,0.7542427778244019,-0.04032277688384056,0.0,0.38812685012817383,0.7581814527511597,-0.04359617829322815,0.0,0.36905351281166077,0.7758494019508362,-0.02777058444917202,0.0,0.4550078511238098,0.7975420355796814,-0.03247087448835373,0.0,0.4258032739162445,0.8191364407539368,-0.026740403845906258,0.0,0.38867098093032837,0.8194305300712585,-0.024950481951236725,0.0,0.3713632822036743,0.851446807384491,-0.040816500782966614,0.0,0.4463382959365845,0.8693479299545288,-0.04171494022011757,0.0,0.41669708490371704,0.8844123482704163,-0.024704372510313988,0.0,0.3816535770893097,0.8840709328651428,-0.016513364389538765,0.0,0.36852964758872986,0.9255013465881348,-0.05384872481226921,0.0,0.4275178909301758,0.9289252161979675,-0.05036608502268791,0.0,0.3992506265640259,0.9367408752441406,-0.03224284574389458,0.0,0.3707960844039917,0.9367139339447021,-0.02051597833633423,0.0
up,0.20144948363304138,0.8991117477416992,-4.579034111884539e-07,0.0,0.23671914637088776,0.7863180041313171,0.0016050707781687379,0.0,0.2959945797920227,0.6798653602600098,-0.005455411039292812,0.0,0.332816481590271,0.6011157631874084,-0.014669865369796753,0.0,0.33740532398223877,0.5326258540153503,-0.020348871126770973,0.0,0.3627500832080841,0.7087258100509644,-0.014802196063101292,0.0,0.449776828289032,0.7300280928611755,-0.03334103897213936,0.0,0.4247741997241974,0.7567562460899353,-0.042770612984895706,0.0,0.38803213834762573,0.7604336142539978,-0.04683993384242058,0.0,0.36964792013168335,0.7782087922096252,-0.026569359004497528,0.0,0.4550923705101013,0.8012490272521973,-0.03366018086671829,0.0,0.42666953802108765,0.8216167688369751,-0.02988402359187603,0.0,0.3898438811302185,0.8210171461105347,-0.029037781059741974,0.0,0.37132003903388977,0.8524489402770996,-0.038613516837358475,0.0,0.44534528255462646,0.8726583123207092,-0.04181569814682007,0.0,0.4165576100349426,0.8862714767456055,-0.026380466297268867,0.0,0.3820591866970062,0.8842174410820007,-0.018645374104380608,0.0,0.3681234121322632,0.9242783188819885,-0.05076533928513527,0.0,0.4259657859802246,0.9299592971801758,-0.048930734395980835,0.0,0.3983989953994751,0.9367738962173462,-0.03227373957633972,0.0,0.37045541405677795,0.9354691505432129,-0.021387076005339622,0.0
up,0.20348960161209106,0.9000005722045898,-4.24835093326692e-07,0.0,0.23489341139793396,0.7866675853729248,0.0004238372202962637,0.0,0.29265451431274414,0.6808651685714722,-0.008395803160965443,0.0,0.3300652801990509,0.6026570796966553,-0.01925296150147915,0.0,0.335322767496109,0.5321049690246582,-0.026648186147212982,0.0,0.36264583468437195,0.7063454389572144,-0.01582985930144787,0.0,0.4486663341522217,0.730156660079956,-0.03313276544213295,0.0,0.42378467321395874,0.7559884190559387,-0.041976284235715866,0.0,0.3881472945213318,0.7580366730690002,-0.04582836106419563,0.0,0.3698519468307495,0.7767342925071716,-0.02709748037159443,0.0,0.4524844288825989,0.8011413812637329,-0.03216290846467018,0.0,0.42455345392227173,0.8211133480072021,-0.027926387265324593,0.0,0.3880370557308197,0.8205268979072571,-0.02706502005457878,0.0,0.37146514654159546,0.8519725799560547,-0.038660552352666855,0.0,0.4422213137149811,0.8720523118972778,-0.03963027521967888,0.0,0.4145793616771698,0.8858466148376465,-0.024454619735479355,0.0,0.3801569938659668,0.8845879435539246,-0.017446307465434074,0.0,0.3682505488395691,0.9250181317329407,-0.05048316344618797,0.0,0.4237407147884369,0.9304118752479553,-0.04718426987528801,0.0,0.39632976055145264,0.9368796348571777,-0.030359873548150063,0.0,0.36798804998397827,0.9362748861312866,-0.01948549412190914,0.0
up,0.2048090547323227,0.8981676697731018,-4.201567662676098e-07,0.0,0.23611000180244446,0.785794198513031,-0.0002393956674495712,0.0,0.2935350835323334,0.6798379421234131,-0.009338919073343277,0.0,0.33047208189964294,0.6007638573646545,-0.020413894206285477,0.0,0.3352700471878052,0.5301318168640137,-0.027865681797266006,0.0,0.36344024538993835,0.7056390643119812,-0.015620398335158825,0.0,0.4493170380592346,0.7311837673187256,-0.03313780575990677,0.0,0.4236770272254944,0.7559659481048584,-0.04215709865093231,0.0,0.38785940408706665,0.7575356364250183,-0.04623442888259888,0.0,0.3705791234970093,0.7759588956832886,-0.026779860258102417,0.0,0.45275068283081055,0.8007359504699707,-0.03224262595176697,0.0,0.4243040978908539,0.8198016285896301,-0.028294069692492485,0.0,0.38808685541152954,0.8192911148071289,-0.027643602341413498,0.0,0.37225455045700073,0.8510603308677673,-0.03836498782038689,0.0,0.4423714876174927,0.8712365627288818,-0.03968292847275734,0.0,0.41428232192993164,0.8846523761749268,-0.024569742381572723,0.0,0.3801504373550415,0.8834932446479797,-0.01758713275194168,0.0,0.3692821264266968,0.923984944820404,-0.05030399188399315,0.0,0.42358577251434326,0.9298132658004761,-0.047080278396606445,0.0,0.3959510326385498,0.9358344078063965,-0.030456162989139557,0.0,0.36800330877304077,0.9351119995117188,-0.01977669633924961,0.0
up,0.20511752367019653,0.8964327573776245,-4.063159053657728e-07,0.0,0.23685768246650696,0.7819070219993591,-0.0005320283235050738,0.0,0.2943572402000427,0.6768995523452759,-0.009362324140965939,0.0,0.3322907090187073,0.5987169146537781,-0.02020128257572651,0.0,0.33825621008872986,0.5286492109298706,-0.027313094586133957,0.0,0.3643183410167694,0.7047185301780701,-0.014133929274976254,0.0,0.44946032762527466,0.732729434967041,-0.031402625143527985,0.0,0.424841046333313,0.755713939666748,-0.04058913141489029,0.0,0.3896716833114624,0.7568098902702332,-0.04492983594536781,0.0,0.3710341155529022,0.7751438021659851,-0.025381023064255714,0.0,0.45257917046546936,0.7993682622909546,-0.0307631753385067,0.0,0.4245702922344208,0.816167950630188,-0.02689378522336483,0.0,0.38898539543151855,0.8157809972763062,-0.026359442621469498,0.0,0.3714199662208557,0.8495309352874756,-0.037230972200632095,0.0,0.44210419058799744,0.8688639998435974,-0.039036620408296585,0.0,0.4141201972961426,0.8800109028816223,-0.023903856053948402,0.0,0.38021278381347656,0.8788520097732544,-0.016683261841535568,0.0,0.36684590578079224,0.9216518402099609,-0.049487512558698654,0.0,0.4225499927997589,0.9264081120491028,-0.04655640944838524,0.0,0.395968496799469,0.9305227994918823,-0.029801838099956512,0.0,0.3680421710014343,0.9294935464859009,-0.018954312428832054,0.0
up,0.2044823318719864,0.8990971446037292,-4.245383706802386e-07,0.0,0.23665201663970947,0.7848154902458191,-0.0009862080914899707,0.0,0.29584258794784546,0.679462730884552,-0.009998264722526073,0.0,0.33435243368148804,0.600307285785675,-0.0211663655936718,0.0,0.3393011689186096,0.5288591384887695,-0.02864493802189827,0.0,0.3660449981689453,0.7110066413879395,-0.014025073498487473,0.0,0.45118600130081177,0.7353793382644653,-0.032159868627786636,0.0,0.4249175488948822,0.7562100291252136,-0.04233944043517113,0.0,0.38866347074508667,0.755937397480011,-0.0473146066069603,0.0,0.37252455949783325,0.7809851169586182,-0.025205964222550392,0.0,0.45347219705581665,0.8024322390556335,-0.031448621302843094,0.0,0.4246712327003479,0.8176392316818237,-0.02867305837571621,0.0,0.3891119360923767,0.8166362047195435,-0.028772281482815742,0.0,0.3729003965854645,0.8553898930549622,-0.0370744913816452,0.0,0.442069411277771,0.8718118667602539,-0.03921874985098839,0.0,0.41411876678466797,0.8826038837432861,-0.024493258446455002,0.0,0.38053715229034424,0.8816300630569458,-0.01744954288005829,0.0,0.3681241273880005,0.9271114468574524,-0.04942474514245987,0.0,0.42485082149505615,0.9303829073905945,-0.0461193211376667,0.0,0.39919134974479675,0.9339584112167358,-0.02921990491449833,0.0,0.3714618682861328,0.9332243204116821,-0.018302610144019127,0.0
up,0.20429055392742157,0.8999605178833008,-4.131243542815355e-07,0.0,0.2362474799156189,0.7842657566070557,-0.0007918246556073427,0.0,0.29489386081695557,0.678332507610321,-0.010041872039437294,0.0,0.3332764208316803,0.5999918580055237,-0.021531088277697563,0.0,0.339436411857605,0.5285992622375488,-0.029371516779065132,0.0,0.36648544669151306,0.7101790308952332,-0.014461412094533443,0.0,0.45090726017951965,0.7349940538406372,-0.032581958919763565,0.0,0.42552223801612854,0.7572079300880432,-0.04259568080306053,0.0,0.38974064588546753,0.7579335570335388,-0.0473751500248909,0.0,0.37244030833244324,0.7798623442649841,-0.025882968679070473,0.0,0.45316413044929504,0.8032971620559692,-0.032210834324359894,0.0,0.424618661403656,0.819733738899231,-0.029080696403980255,0.0,0.38879960775375366,0.8190606832504272,-0.028872050344944,0.0,0.37222346663475037,0.8537641763687134,-0.03799266740679741,0.0,0.4418696463108063,0.872486412525177,-0.040306415408849716,0.0,0.4139695465564728,0.8842529058456421,-0.025349078699946404,0.0,0.37999194860458374,0.8836581110954285,-0.01808762550354004,0.0,0.367105633020401,0.9252094030380249,-0.05057542398571968,0.0,0.4242324233055115,0.9300246238708496,-0.04754135385155678,0.0,0.398027628660202,0.9344728589057922,-0.030464893206954002,0.0,0.36994755268096924,0.9338766932487488,-0.019332095980644226,0.0
up,0.20489026606082916,0.8988848328590393,-4.393210417674709e-07,0.0,0.23845656216144562,0.7845780849456787,0.0001876178866950795,0.0,0.29684171080589294,0.6794008016586304,-0.008730708621442318,0.0,0.3361022472381592,0.6012755036354065,-0.019737157970666885,0.0,0.34221842885017395,0.5320451259613037,-0.027217116206884384,0.0,0.37106335163116455,0.7133786678314209,-0.014094707556068897,0.0,0.452542245388031,0.7361529469490051,-0.030781356617808342,0.0,0.42626217007637024,0.756310760974884,-0.04022529348731041,0.0,0.39104750752449036,0.7568747401237488,-0.045009877532720566,0.0,0.37738293409347534,0.7839176058769226,-0.025464531034231186,0.0,0.45424115657806396,0.8042749166488647,-0.030074801295995712,0.0,0.4253556430339813,0.8187438249588013,-0.02663571946322918,0.0,0.3906331956386566,0.8178864121437073,-0.026691336184740067,0.0,0.37724125385284424,0.8584576845169067,-0.037183426320552826,0.0,0.4436153769493103,0.8736231327056885,-0.038287822157144547,0.0,0.4154660403728485,0.8838522434234619,-0.02316167950630188,0.0,0.38227909803390503,0.883362352848053,-0.016146419569849968,0.0,0.37181729078292847,0.9303837418556213,-0.04919629916548729,0.0,0.4253389835357666,0.9309989809989929,-0.045590683817863464,0.0,0.399128258228302,0.935009777545929,-0.02825859934091568,0.0,0.37211012840270996,0.9353030323982239,-0.016968071460723877,0.0
up,0.20382653176784515,0.8959775567054749,-4.0670963130651216e-07,0.0,0.2361900955438614,0.7815002202987671,-0.0007556842756457627,0.0,0.2955191731452942,0.675442099571228,-0.009541112929582596,0.0,0.3329911530017853,0.5980369448661804,-0.020578840747475624,0.0,0.338881254196167,0.5274405479431152,-0.027980655431747437,0.0,0.3673091232776642,0.7094540596008301,-0.01362010557204485,0.0,0.4498237073421478,0.7326717972755432,-0.03144175559282303,0.0,0.4260389804840088,0.7552447319030762,-0.041432496160268784,0.0,0.39055705070495605,0.7563951015472412,-0.04593357443809509,0.0,0.37329211831092834,0.7781015038490295,-0.024582821875810623,0.0,0.4531567692756653,0.8009187579154968,-0.03072330541908741,0.0,0.42587339878082275,0.8184988498687744,-0.027505215257406235,0.0,0.38966530561447144,0.8184690475463867,-0.02687840908765793,0.0,0.3730893135070801,0.8501077890396118,-0.0362800769507885,0.0,0.4428192377090454,0.869017481803894,-0.03806360065937042,0.0,0.4161970317363739,0.8820772171020508,-0.023200973868370056,0.0,0.3818962275981903,0.8822605013847351,-0.015759680420160294,0.0,0.36756110191345215,0.9195566773414612,-0.04856713488698006,0.0,0.42495274543762207,0.9258875846862793,-0.04509454965591431,0.0,0.3999643921852112,0.9314176440238953,-0.028375469148159027,0.0,0.3721364736557007,0.9311005473136902,-0.01739632710814476,0.0
